Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",3,23.0,11.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",1,0.0,16.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",2,0.0,14.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",3,0.0,16.0,0,0.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-10 19:56:02,"Abend-Workout",1h 22min,"Push Up",4,0.0,14.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",W,1.5,8.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",W,-1.5,8.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",1,0.0,9.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",2,0.0,7.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Pull Up",3,0.0,8.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Seated Row (Cable)",1,43.5,11.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Seated Row (Cable)",2,48.0,9.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Seated Row (Cable)",3,48.0,10.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl (Barbell)",1,26.5,9.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl (Barbell)",2,23.0,11.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl (Barbell)",3,27.5,9.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",1,11.0,11.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",2,9.0,11.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",3,10.0,11.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Bicep Curl Bench (Dumbell)",4,10.0,12.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",1,22.5,16.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",2,19.0,16.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",3,20.0,15.0,0,0.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-12 17:37:01,"Abend-Workout",53min,"Face Pull (Cable)",4,17.5,14.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",W,35.5,8.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",W,36.5,8.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",1,73.5,8.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",2,73.0,7.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",3,75.0,8.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Squat (Barbell)",4,73.5,8.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Press",1,100.0,9.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Press",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Press",2,115.0,10.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Press",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Press",3,123.0,9.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Extension (Machine)",1,38.0,11.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Extension (Machine)",2,39.5,13.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Leg Extension (Machine)",3,37.0,13.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",1,0.0,20.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",2,0.0,19.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",3,0.0,21.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Standing Calf Raise (Bodyweight)",4,0.0,19.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Single Leg Extension ",1,22.0,11.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Single Leg Extension ",2,19.5,13.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Single Leg Extension ",3,20.0,11.0,0,0.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Plank",1,0.0,0.0,0,35.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Plank",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Plank",2,0.0,0.0,0,40.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Plank",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-14 17:08:59,"Abend-Workout",1h 4min,"Plank",3,0.0,0.0,0,45.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",W,31.5,8.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",W,28.5,8.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",1,61.5,8.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",2,60.5,8.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Bench Press (Barbell)",3,67.0,7.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",1,22.0,9.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",2,20.5,10.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",3,19.5,10.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Incline Bench Press (Dumbbell)",4,23.0,10.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",1,35.5,8.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",2,38.0,8.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",3,31.5,9.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Overhead Press (Barbell)",4,38.5,9.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",1,8.5,13.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",2,8.5,12.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",3,9.0,13.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Lateral Raise (Dumbbell)",4,9.0,13.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",1,26.5,12.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,12.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",3,24.5,11.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",1,0.0,16.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",2,0.0,16.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",3,0.0,16.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up",4,0.0,14.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up (Knees)",1,0.0,13.0,0,0.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up (Knees)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-17 18:43:39,"Abend-Workout",48min,"Push Up (Knees)",2,0.0,13.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",W,-1.0,8.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",W,1.5,8.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",1,14.0,9.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",2,14.0,8.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Pull Up",3,14.0,8.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",1,42.5,10.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",2,45.0,10.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",3,44.5,10.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Seated Row (Cable)",4,48.0,11.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl (Barbell)",1,26.0,9.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl (Barbell)",2,23.5,10.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl (Barbell)",3,24.0,9.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl Bench (Dumbell)",1,10.0,13.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl Bench (Dumbell)",2,9.5,12.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Bicep Curl Bench (Dumbell)",3,10.0,12.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Face Pull (Cable)",1,19.5,16.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Face Pull (Cable)",2,17.5,15.0,0,0.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-19 17:09:51,"Abend-Workout",1h 11min,"Face Pull (Cable)",3,22.0,15.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",W,33.5,8.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",W,34.5,8.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",1,69.0,7.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",2,72.0,7.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Squat (Barbell)",3,63.0,8.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Press",1,104.5,11.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Press",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Press",2,121.5,9.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Press",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Press",3,101.0,11.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Extension (Machine)",1,37.0,12.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Extension (Machine)",2,43.5,12.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Leg Extension (Machine)",3,37.5,13.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Standing Calf Raise (Bodyweight)",1,0.0,19.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Standing Calf Raise (Bodyweight)",2,0.0,19.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Standing Calf Raise (Bodyweight)",3,0.0,21.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Single Leg Extension ",1,19.5,13.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Single Leg Extension ",2,18.0,13.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Single Leg Extension ",3,20.0,12.0,0,0.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Plank",1,0.0,0.0,0,35.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Plank",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Plank",2,0.0,0.0,0,40.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Plank",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Plank",3,0.0,0.0,0,45.0,,,
2023-04-21 19:23:06,"Abend-Workout",59min,"Running",1,0.0,0.0,1.75,450.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",W,31.0,8.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",W,28.5,8.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",1,61.0,7.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",2,58.0,8.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",3,57.5,8.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Bench Press (Barbell)",4,55.0,7.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Incline Bench Press (Dumbbell)",1,22.5,10.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Incline Bench Press (Dumbbell)",2,22.5,10.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Incline Bench Press (Dumbbell)",3,21.5,10.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Overhead Press (Barbell)",1,31.5,8.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Overhead Press (Barbell)",2,35.0,7.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Overhead Press (Barbell)",3,31.5,7.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",1,10.0,12.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",2,10.0,11.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",3,9.0,13.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",1,22.5,13.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",2,27.5,13.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",3,24.5,11.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",1,0.0,16.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",2,0.0,15.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",3,0.0,15.0,0,0.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-24 17:16:37,"Abend-Workout",47min,"Push Up",4,0.0,15.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",W,-0.5,8.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",W,0.5,8.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",1,0.0,9.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",2,0.0,8.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",Ruhezeit,0.0,0.0,0,150.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Pull Up",3,0.0,9.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",1,39.5,9.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",2,46.5,10.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",3,49.0,10.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Seated Row (Cable)",4,50.0,10.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Bicep Curl (Barbell)",1,27.0,9.0,0,0.0,,,
2023-04-26 18:28:11,"Abend-Workout",1h 8min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
